image,xmin,ymin,xmax,ymax,class
a0000000085.jpg,410,277,440,296,1
f0000000022.jpg,211,220,230,254,1
d0000000104.jpg,132,253,148,315,2
c0000000137.jpg,308,237,336,375,2
a0000000171.jpg,287,278,294,287,1
a0000000163.jpg,227,277,233,286,1
e0000000179.jpg,282,256,404,326,1
a0000000056.jpg,269,277,277,286,1
b0000000105.jpg,143,227,160,326,3
d0000000013.jpg,217,244,249,319,2
c0000000008.jpg,26,244,38,284,3
f0000000174.jpg,201,219,218,230,1
g0000000062.jpg,259,225,268,252,1
g0000000093.jpg,135,222,173,265,1
e0000000103.jpg,391,243,406,304,3
c0000000045.jpg,94,253,101,281,3
c0000000013.jpg,60,249,69,283,3
c0000000047.jpg,60,249,69,283,3
f0000000182.jpg,225,220,235,240,1
e0000000044.jpg,33,263,81,295,1
f0000000032.jpg,231,226,239,238,1
f0000000017.jpg,180,228,187,235,1
g0000000157.jpg,266,235,272,259,1
b0000000010.jpg,398,278,427,295,1
a0000000156.jpg,98,276,107,284,1
f0000000137.jpg,182,230,188,236,1
d0000000164.jpg,93,278,105,286,1
c0000000123.jpg,80,248,89,284,3
f0000000023.jpg,251,229,260,241,1
e0000000075.jpg,194,255,204,269,1
c0000000112.jpg,270,200,309,385,3
a0000000175.jpg,287,278,294,287,1
f0000000047.jpg,232,227,240,237,1
a0000000063.jpg,285,222,316,357,2
g0000000145.jpg,184,229,200,249,1
a0000000106.jpg,346,280,356,289,1
g0000000061.jpg,284,224,315,271,1
b0000000196.jpg,136,237,158,331,3
a0000000152.jpg,132,226,162,353,2
f0000000178.jpg,235,227,240,233,1
c0000000016.jpg,30,244,43,284,3
a0000000116.jpg,269,277,277,288,1
a0000000105.jpg,410,278,439,295,1
f0000000072.jpg,215,222,229,248,1
g0000000163.jpg,254,232,263,247,1
f0000000141.jpg,244,229,252,241,1
e0000000147.jpg,4,267,37,300,1
e0000000107.jpg,21,272,133,342,1
g0000000107.jpg,145,226,177,268,1
c0000000172.jpg,95,250,102,283,3
c0000000188.jpg,242,276,254,295,1
c0000000110.jpg,302,239,336,373,2
g0000000185.jpg,145,234,163,273,1
d0000000110.jpg,133,253,147,314,2
c0000000192.jpg,25,245,35,282,3
g0000000184.jpg,311,238,390,311,1
a0000000194.jpg,269,278,276,286,1
b0000000133.jpg,52,272,80,294,1
a0000000133.jpg,227,277,233,286,1
c0000000082.jpg,278,193,313,392,3
a0000000143.jpg,270,278,277,286,1
a0000000006.jpg,64,276,88,293,1
g0000000098.jpg,221,228,224,233,1
e0000000067.jpg,33,263,74,295,1
g0000000101.jpg,259,233,267,250,1
c0000000018.jpg,3,244,11,284,3
a0000000033.jpg,98,277,107,284,1
b0000000145.jpg,52,271,80,290,1
e0000000010.jpg,291,255,423,319,1
a0000000014.jpg,178,278,184,286,1
e0000000056.jpg,194,255,204,269,1
c0000000180.jpg,98,252,105,284,3
f0000000052.jpg,79,229,97,244,1
g0000000045.jpg,94,227,149,276,1
a0000000047.jpg,227,277,233,286,1
g0000000084.jpg,221,230,225,236,1
b0000000147.jpg,53,270,81,292,1
e0000000074.jpg,194,255,204,269,1
g0000000056.jpg,185,229,195,253,1
a0000000084.jpg,63,275,89,292,1
c0000000179.jpg,26,245,35,283,3
e0000000099.jpg,72,263,105,291,1
g0000000109.jpg,382,212,448,392,1
b0000000020.jpg,398,278,427,295,1
g0000000075.jpg,176,225,192,252,1
c0000000082.jpg,58,243,66,286,3
c0000000118.jpg,302,239,336,373,2
a0000000022.jpg,410,277,440,295,1
a0000000076.jpg,270,216,311,368,2
f0000000126.jpg,143,228,154,236,1
g0000000043.jpg,274,223,297,259,1
b0000000121.jpg,236,243,268,324,3
a0000000151.jpg,322,280,330,287,1
f0000000183.jpg,92,223,107,237,1
c0000000133.jpg,308,241,338,374,2
g0000000044.jpg,218,224,223,230,1
f0000000006.jpg,207,217,227,255,1
d0000000101.jpg,132,252,147,314,2
g0000000110.jpg,294,213,360,289,1
c0000000040.jpg,9,244,18,283,3
a0000000000.jpg,408,276,441,295,1
a0000000140.jpg,213,278,218,286,1
b0000000037.jpg,247,245,265,323,3
b0000000116.jpg,397,279,427,295,1
g0000000134.jpg,161,234,185,260,1
f0000000065.jpg,263,229,267,234,1
a0000000104.jpg,192,209,280,372,2
g0000000160.jpg,206,230,219,248,1
c0000000042.jpg,60,249,69,283,3
c0000000193.jpg,243,276,256,292,1
f0000000169.jpg,144,231,154,239,1
g0000000073.jpg,191,229,204,246,1
f0000000089.jpg,228,230,234,238,1
a0000000074.jpg,149,278,157,285,1
a0000000162.jpg,130,231,158,351,2
g0000000101.jpg,287,215,339,280,1
f0000000160.jpg,256,230,260,238,1
c0000000003.jpg,298,207,350,408,2
g0000000144.jpg,253,230,261,244,1
a0000000152.jpg,269,278,276,286,1
a0000000103.jpg,195,210,283,372,2
d0000000040.jpg,380,273,404,289,1
a0000000112.jpg,347,280,358,289,1
c0000000137.jpg,60,247,69,282,3
g0000000143.jpg,275,233,303,265,1
a0000000099.jpg,345,280,356,289,1
a0000000196.jpg,269,278,276,286,1
a0000000162.jpg,227,277,233,286,1
c0000000085.jpg,23,245,32,282,3
a0000000098.jpg,210,211,290,371,2
d0000000164.jpg,158,258,176,304,3
g0000000096.jpg,1,239,45,341,1
a0000000101.jpg,411,277,440,294,1
g0000000094.jpg,191,222,205,241,1
g0000000114.jpg,198,227,209,245,1
a0000000199.jpg,214,277,219,286,1
g0000000135.jpg,208,229,221,249,1
g0000000057.jpg,166,229,190,256,1
e0000000122.jpg,71,263,104,290,1
c0000000144.jpg,94,250,101,282,3
f0000000191.jpg,228,221,238,241,1
b0000000073.jpg,144,228,161,326,3
e0000000026.jpg,33,263,81,295,1
d0000000189.jpg,270,232,288,319,3
b0000000068.jpg,398,279,427,295,1
c0000000198.jpg,293,240,315,361,2
g0000000183.jpg,188,231,199,252,1
a0000000161.jpg,411,277,440,296,1
g0000000043.jpg,350,243,445,352,1
e0000000098.jpg,36,263,73,296,1
g0000000109.jpg,102,226,157,282,1
e0000000001.jpg,213,254,228,280,1
f0000000035.jpg,143,231,154,238,1
c0000000018.jpg,60,249,69,283,3
e0000000072.jpg,72,263,105,291,1
b0000000127.jpg,236,241,278,327,3
c0000000018.jpg,295,214,338,398,2
a0000000190.jpg,227,277,233,286,1
g0000000089.jpg,258,229,263,245,1
g0000000160.jpg,191,230,204,248,1
c0000000021.jpg,294,215,339,398,2
g0000000120.jpg,210,230,222,250,1
f0000000017.jpg,156,229,165,237,1
f0000000086.jpg,228,231,234,239,1
f0000000147.jpg,261,229,266,235,1
e0000000057.jpg,71,263,104,288,1
a0000000168.jpg,177,278,184,286,1
c0000000127.jpg,82,248,91,284,3
g0000000043.jpg,205,224,219,245,1
c0000000144.jpg,26,245,35,283,3
a0000000175.jpg,214,277,219,286,1
f0000000150.jpg,232,231,237,238,1
g0000000154.jpg,207,231,220,250,1
a0000000027.jpg,346,280,357,289,1
a0000000182.jpg,98,276,107,284,1
c0000000085.jpg,69,249,77,285,3
g0000000098.jpg,255,230,261,243,1
g0000000068.jpg,261,228,271,257,1
f0000000139.jpg,230,230,236,239,1
b0000000109.jpg,52,273,80,294,1
f0000000154.jpg,252,232,256,241,1
c0000000086.jpg,59,243,69,286,3
g0000000037.jpg,331,243,423,329,1
e0000000008.jpg,33,263,81,295,1
a0000000195.jpg,199,279,205,286,1
f0000000153.jpg,252,232,257,241,1
c0000000129.jpg,60,247,69,282,3
e0000000044.jpg,194,255,204,269,1
g0000000174.jpg,205,226,219,246,1
g0000000017.jpg,256,226,270,250,1
a0000000123.jpg,268,277,277,287,1
g0000000005.jpg,164,235,186,264,1
e0000000183.jpg,255,255,376,326,1
e0000000042.jpg,194,255,204,269,1
f0000000002.jpg,125,225,145,239,1
g0000000049.jpg,159,229,179,259,1
c0000000188.jpg,26,245,35,283,3
a0000000052.jpg,346,280,357,290,1
c0000000034.jpg,300,221,337,390,2
a0000000179.jpg,98,276,107,284,1
c0000000156.jpg,26,245,35,283,3
g0000000176.jpg,256,229,268,247,1
f0000000018.jpg,263,228,267,235,1
g0000000098.jpg,15,234,116,314,1
f0000000009.jpg,209,217,228,254,1
f0000000020.jpg,176,229,183,235,1
e0000000186.jpg,195,254,205,266,1
g0000000053.jpg,205,230,219,251,1
c0000000179.jpg,94,250,101,283,3
f0000000186.jpg,237,227,242,233,1
a0000000104.jpg,150,277,157,285,1
c0000000148.jpg,275,205,310,385,3
f0000000169.jpg,62,228,84,245,1
a0000000129.jpg,141,211,214,366,2
c0000000168.jpg,268,213,305,374,3
g0000000135.jpg,253,232,259,245,1
f0000000016.jpg,252,229,260,241,1
b0000000088.jpg,51,272,80,292,1
g0000000139.jpg,208,229,221,249,1
a0000000097.jpg,214,209,292,371,2
f0000000185.jpg,177,224,186,230,1
f0000000029.jpg,129,229,143,240,1
g0000000050.jpg,196,229,205,242,1
a0000000200.jpg,131,277,137,285,1
c0000000085.jpg,313,230,333,374,2
a0000000068.jpg,321,280,331,288,1
e0000000015.jpg,384,242,401,305,3
b0000000052.jpg,398,278,427,295,1
a0000000068.jpg,227,277,233,287,1
c0000000119.jpg,26,245,35,283,3
c0000000167.jpg,301,231,327,369,2
f0000000094.jpg,255,229,258,235,1
c0000000097.jpg,278,197,312,392,3
c0000000160.jpg,303,236,327,375,2
a0000000163.jpg,214,277,219,286,1
f0000000133.jpg,186,230,193,235,1
f0000000138.jpg,255,230,259,238,1
e0000000154.jpg,215,253,226,266,1
f0000000156.jpg,156,231,165,239,1
f0000000028.jpg,259,228,263,238,1
a0000000038.jpg,97,277,108,284,1
c0000000024.jpg,3,243,12,282,3
f0000000144.jpg,252,230,256,238,1
f0000000075.jpg,123,228,139,239,1
f0000000168.jpg,246,229,254,240,1
g0000000112.jpg,178,231,195,252,1
d0000000155.jpg,97,278,107,286,1
e0000000042.jpg,73,263,106,290,1
f0000000168.jpg,233,229,239,236,1
c0000000163.jpg,304,235,331,373,2
b0000000017.jpg,247,246,265,323,3
a0000000061.jpg,98,276,109,283,1
a0000000009.jpg,410,277,440,295,1
a0000000083.jpg,98,276,108,285,1
g0000000151.jpg,157,226,184,262,1
d0000000168.jpg,282,234,300,317,3
f0000000185.jpg,122,226,160,263,1
g0000000080.jpg,27,226,120,309,1
a0000000188.jpg,227,277,233,286,1
g0000000139.jpg,266,233,278,256,1
f0000000028.jpg,160,229,171,237,1
d0000000077.jpg,420,268,446,289,1
a0000000065.jpg,177,278,185,286,1
a0000000072.jpg,99,276,108,284,1
g0000000013.jpg,133,235,166,277,1
a0000000163.jpg,177,278,184,286,1
f0000000172.jpg,223,223,233,242,1
c0000000119.jpg,302,241,338,373,2
g0000000103.jpg,2,238,101,333,1
g0000000086.jpg,146,227,179,264,1
f0000000108.jpg,250,228,255,237,1
a0000000127.jpg,347,280,357,290,1
d0000000188.jpg,272,232,288,320,3
f0000000007.jpg,229,224,238,237,1
g0000000199.jpg,171,228,185,256,1
f0000000145.jpg,244,229,251,240,1
g0000000111.jpg,4,252,60,338,1
f0000000041.jpg,127,231,138,239,1
a0000000012.jpg,98,276,107,283,1
f0000000001.jpg,163,228,172,238,1
e0000000178.jpg,195,254,205,266,1
c0000000136.jpg,275,200,312,384,3
c0000000101.jpg,277,198,312,390,3
g0000000015.jpg,318,238,376,311,1
f0000000121.jpg,137,234,147,242,1
f0000000191.jpg,260,226,265,234,1
g0000000093.jpg,210,223,223,245,1
a0000000087.jpg,228,278,233,285,1
f0000000009.jpg,93,223,123,240,1
a0000000097.jpg,212,276,219,287,1
f0000000181.jpg,106,227,121,236,1
g0000000086.jpg,252,233,255,241,1
g0000000105.jpg,360,215,444,364,1
g0000000018.jpg,188,230,201,248,1
g0000000120.jpg,262,234,274,255,1
g0000000119.jpg,268,235,289,259,1
c0000000069.jpg,271,189,310,397,3
f0000000018.jpg,73,232,93,245,1
f0000000111.jpg,253,228,258,236,1
f0000000063.jpg,248,230,256,240,1
d0000000033.jpg,375,273,397,288,1
e0000000020.jpg,33,263,81,295,1
c0000000080.jpg,22,245,31,282,3
e0000000085.jpg,4,267,37,300,1
b0000000069.jpg,233,243,276,323,3
g0000000189.jpg,321,235,419,323,1
b0000000012.jpg,51,272,80,294,1
c0000000179.jpg,298,232,322,367,2
a0000000148.jpg,214,277,219,286,1
g0000000003.jpg,196,228,206,248,1
a0000000060.jpg,410,277,441,296,1
e0000000169.jpg,36,263,69,296,1
g0000000191.jpg,281,231,305,271,1
g0000000072.jpg,256,231,266,248,1
a0000000159.jpg,227,277,233,286,1
b0000000190.jpg,247,241,280,327,3
f0000000123.jpg,260,229,264,234,1
a0000000122.jpg,410,278,440,295,1
a0000000040.jpg,411,277,440,294,1
d0000000066.jpg,405,270,439,290,1
f0000000013.jpg,134,229,147,239,1
g0000000107.jpg,260,234,268,251,1
g0000000110.jpg,280,226,302,272,1
c0000000149.jpg,94,250,101,283,3
b0000000148.jpg,252,244,264,324,3
e0000000129.jpg,267,258,387,324,1
e0000000086.jpg,215,253,226,263,1
g0000000055.jpg,218,231,222,238,1
c0000000000.jpg,38,240,49,288,3
e0000000000.jpg,348,252,448,319,1
g0000000102.jpg,348,218,445,347,1
g0000000041.jpg,249,230,257,244,1
c0000000053.jpg,60,249,70,277,3
g0000000110.jpg,200,229,209,245,1
g0000000099.jpg,189,224,204,246,1
a0000000129.jpg,346,281,356,289,1
f0000000164.jpg,233,230,238,238,1
b0000000184.jpg,141,236,162,331,3
g0000000070.jpg,192,232,204,249,1
f0000000073.jpg,246,228,254,240,1
a0000000033.jpg,410,277,440,294,1
f0000000041.jpg,158,229,168,238,1
f0000000006.jpg,231,225,239,236,1
g0000000027.jpg,15,239,117,317,1
f0000000179.jpg,234,225,241,233,1
a0000000090.jpg,410,277,440,296,1
g0000000150.jpg,207,231,219,250,1
f0000000113.jpg,154,231,162,238,1
f0000000132.jpg,103,233,115,242,1
g0000000099.jpg,337,218,445,336,1
f0000000011.jpg,252,227,266,241,1
e0000000053.jpg,1,267,39,304,1
c0000000146.jpg,275,204,308,385,3
f0000000005.jpg,34,224,72,244,1
f0000000155.jpg,256,231,260,239,1
b0000000173.jpg,242,243,285,327,3
c0000000188.jpg,297,237,320,365,2
a0000000117.jpg,346,281,356,290,1
g0000000081.jpg,152,229,182,265,1
g0000000114.jpg,266,233,284,257,1
f0000000199.jpg,177,217,197,233,1
f0000000038.jpg,259,229,263,237,1
e0000000103.jpg,49,270,160,338,1
e0000000168.jpg,34,261,72,295,1
g0000000045.jpg,310,231,378,295,1
b0000000018.jpg,51,270,79,291,1
g0000000132.jpg,208,230,222,249,1
e0000000017.jpg,194,255,204,269,1
c0000000142.jpg,78,246,87,284,3
e0000000114.jpg,1,274,87,341,1
f0000000165.jpg,139,230,150,239,1
g0000000060.jpg,205,227,219,246,1
f0000000162.jpg,232,229,238,238,1
f0000000128.jpg,206,227,211,230,1
f0000000169.jpg,232,226,242,234,1
c0000000190.jpg,60,247,69,282,3
a0000000146.jpg,199,279,205,286,1
b0000000154.jpg,398,279,427,295,1
g0000000046.jpg,276,220,299,257,1
g0000000023.jpg,255,226,272,253,1
f0000000185.jpg,249,226,256,238,1
d0000000121.jpg,313,233,335,319,3
c0000000019.jpg,94,253,101,281,3
g0000000009.jpg,334,243,436,335,1
f0000000017.jpg,191,229,201,234,1
e0000000142.jpg,392,245,405,304,3
e0000000012.jpg,1,267,39,304,1
d0000000023.jpg,370,273,389,288,1
f0000000181.jpg,254,225,260,234,1
a0000000064.jpg,411,277,440,296,1
g0000000018.jpg,263,230,282,257,1
e0000000117.jpg,215,253,226,266,1
b0000000193.jpg,256,242,275,328,3
e0000000098.jpg,4,267,37,300,1
a0000000048.jpg,265,278,277,287,1
a0000000167.jpg,199,279,205,286,1
c0000000142.jpg,26,245,35,283,3
f0000000179.jpg,113,229,154,268,1
a0000000019.jpg,178,278,185,286,1
e0000000162.jpg,4,267,37,300,1
g0000000061.jpg,184,227,194,250,1
g0000000012.jpg,279,236,307,270,1
f0000000048.jpg,56,229,78,245,1
e0000000131.jpg,254,257,374,326,1
c0000000121.jpg,80,248,88,284,3
e0000000157.jpg,36,263,83,296,1
a0000000149.jpg,287,278,294,287,1
a0000000170.jpg,347,280,357,288,1
a0000000154.jpg,214,277,219,286,1
e0000000087.jpg,72,263,105,291,1
f0000000140.jpg,255,230,259,238,1
g0000000134.jpg,189,229,204,248,1
g0000000026.jpg,256,224,273,248,1
a0000000140.jpg,131,277,139,285,1
g0000000189.jpg,140,235,159,274,1
b0000000105.jpg,52,272,79,292,1
g0000000147.jpg,145,236,175,269,1
g0000000006.jpg,305,240,348,296,1
g0000000149.jpg,143,236,174,270,1
e0000000132.jpg,195,254,205,266,1
g0000000099.jpg,275,225,291,266,1
g0000000103.jpg,152,226,180,264,1
a0000000168.jpg,63,275,88,292,1
a0000000159.jpg,98,276,107,284,1
c0000000082.jpg,22,245,31,282,3
a0000000131.jpg,98,276,107,284,1
a0000000102.jpg,197,279,205,286,1
a0000000003.jpg,411,277,441,297,1
a0000000058.jpg,64,275,89,291,1
a0000000180.jpg,177,278,184,286,1
e0000000130.jpg,391,247,406,305,3
g0000000089.jpg,188,229,202,245,1
g0000000192.jpg,186,226,196,249,1
b0000000066.jpg,398,279,427,295,1
f0000000125.jpg,250,227,255,235,1
f0000000132.jpg,202,230,208,235,1
e0000000192.jpg,34,264,84,296,1
g0000000130.jpg,174,226,195,254,1
b0000000104.jpg,247,243,264,325,3
d0000000049.jpg,387,272,413,290,1
b0000000061.jpg,52,273,80,294,1
a0000000045.jpg,284,227,322,349,2
g0000000175.jpg,264,228,283,254,1
f0000000030.jpg,251,229,259,239,1
g0000000197.jpg,150,229,180,262,1
f0000000016.jpg,124,230,139,240,1
g0000000007.jpg,1,221,12,261,3
f0000000130.jpg,0,231,84,311,1
e0000000050.jpg,33,264,71,295,1
d0000000069.jpg,148,247,186,320,2
a0000000185.jpg,411,277,440,296,1
d0000000150.jpg,100,279,108,286,1
d0000000060.jpg,397,270,429,291,1
g0000000131.jpg,253,231,260,243,1
e0000000061.jpg,194,255,204,269,1
g0000000002.jpg,319,240,387,312,1
c0000000077.jpg,313,230,336,376,2
e0000000032.jpg,194,255,204,269,1
g0000000039.jpg,170,234,185,260,1
c0000000152.jpg,88,248,96,284,3
c0000000173.jpg,86,248,94,284,3
c0000000075.jpg,21,245,30,283,3
e0000000046.jpg,194,255,204,269,1
a0000000033.jpg,178,278,185,285,1
f0000000010.jpg,142,227,154,238,1
f0000000153.jpg,245,232,252,242,1
f0000000083.jpg,244,230,252,241,1
c0000000037.jpg,8,244,17,283,3
e0000000181.jpg,1,281,44,343,1
a0000000066.jpg,268,277,277,286,1
g0000000007.jpg,175,233,192,258,1
f0000000061.jpg,49,231,69,244,1
g0000000177.jpg,301,233,363,295,1
f0000000078.jpg,215,221,228,247,1
f0000000040.jpg,160,229,170,236,1
g0000000004.jpg,380,225,446,350,1
a0000000177.jpg,98,276,107,284,1
g0000000004.jpg,57,233,130,298,1
a0000000135.jpg,197,278,205,287,1
g0000000075.jpg,55,225,131,301,1
b0000000175.jpg,53,273,80,292,1
g0000000101.jpg,121,225,165,273,1
b0000000065.jpg,52,270,79,293,1
c0000000089.jpg,313,234,332,372,2
g0000000068.jpg,2,242,95,338,1
f0000000015.jpg,210,219,228,256,1
a0000000062.jpg,98,276,107,284,1
b0000000079.jpg,143,231,160,327,3
f0000000189.jpg,256,227,261,235,1
g0000000057.jpg,336,238,445,332,1
e0000000035.jpg,213,254,226,264,1
f0000000041.jpg,262,229,266,236,1
g0000000123.jpg,195,232,207,250,1
g0000000074.jpg,270,218,301,260,1
g0000000005.jpg,52,234,127,306,1
f0000000135.jpg,255,231,259,239,1
f0000000050.jpg,137,229,150,238,1
e0000000130.jpg,36,263,83,296,1
e0000000137.jpg,195,254,205,266,1
e0000000166.jpg,4,267,38,302,1
e0000000092.jpg,125,267,232,335,1
a0000000158.jpg,131,277,137,285,1
f0000000127.jpg,250,227,255,235,1
g0000000096.jpg,263,229,277,249,1
f0000000147.jpg,185,230,191,237,1
a0000000007.jpg,243,238,294,337,2
g0000000156.jpg,194,230,204,247,1
b0000000002.jpg,247,246,266,323,3
b0000000010.jpg,247,246,264,324,3
f0000000112.jpg,229,231,234,238,1
a0000000032.jpg,410,278,440,294,1
f0000000153.jpg,232,231,238,240,1
e0000000023.jpg,213,254,228,280,1
a0000000162.jpg,347,280,357,288,1
a0000000194.jpg,279,279,284,287,1
f0000000129.jpg,190,227,197,231,1
f0000000087.jpg,260,229,264,235,1
g0000000026.jpg,138,233,170,271,1
g0000000175.jpg,158,230,172,262,1
g0000000179.jpg,73,235,137,297,1
f0000000124.jpg,228,228,235,236,1
c0000000145.jpg,60,247,69,282,3
a0000000175.jpg,177,278,184,286,1
c0000000090.jpg,284,194,312,389,3
f0000000051.jpg,254,227,264,238,1
b0000000192.jpg,252,242,275,326,3
g0000000142.jpg,363,186,443,359,1
e0000000110.jpg,392,243,404,272,3
g0000000145.jpg,113,244,154,283,1
d0000000160.jpg,290,236,312,316,3
b0000000110.jpg,250,244,263,324,3
f0000000042.jpg,232,228,238,237,1
d0000000099.jpg,132,252,148,316,2
g0000000011.jpg,172,231,190,260,1
c0000000098.jpg,174,268,229,327,1
a0000000195.jpg,155,244,196,331,2
a0000000143.jpg,198,276,204,286,1
c0000000037.jpg,300,219,337,391,2
e0000000153.jpg,4,267,37,300,1
g0000000142.jpg,186,229,202,248,1
g0000000056.jpg,333,238,441,330,1
e0000000014.jpg,213,254,228,280,1
e0000000054.jpg,362,250,446,322,1
b0000000095.jpg,51,271,81,295,1
c0000000002.jpg,297,206,349,409,2
f0000000186.jpg,81,224,96,238,1
a0000000158.jpg,214,277,219,286,1
g0000000194.jpg,184,228,196,250,1
d0000000198.jpg,182,259,204,301,2
a0000000167.jpg,322,280,330,287,1
a0000000021.jpg,177,278,185,286,1
f0000000114.jpg,228,231,235,239,1
f0000000172.jpg,35,227,65,245,1
e0000000137.jpg,392,245,405,304,3
f0000000120.jpg,1,240,53,327,1
b0000000111.jpg,398,279,427,295,1
g0000000001.jpg,180,230,196,254,1
g0000000180.jpg,154,233,168,268,1
e0000000143.jpg,4,267,37,300,1
e0000000194.jpg,73,263,105,287,1
a0000000175.jpg,322,280,330,287,1
d0000000059.jpg,396,270,427,290,1
f0000000110.jpg,85,227,107,243,1
f0000000079.jpg,245,229,253,240,1
g0000000198.jpg,172,229,185,255,1
g0000000048.jpg,205,222,219,244,1
g0000000024.jpg,108,234,151,286,1
f0000000125.jpg,254,226,258,234,1
a0000000020.jpg,411,277,440,294,1
a0000000123.jpg,410,278,439,295,1
a0000000112.jpg,271,278,277,288,1
c0000000164.jpg,235,273,253,300,1
g0000000113.jpg,177,231,195,254,1
a0000000000.jpg,63,276,88,292,1
a0000000175.jpg,63,275,88,292,1
d0000000059.jpg,158,244,201,317,2
f0000000136.jpg,5,234,101,308,1
g0000000086.jpg,87,239,145,292,1
g0000000045.jpg,164,227,182,254,1
b0000000114.jpg,52,272,80,294,1
f0000000096.jpg,250,230,255,239,1
g0000000057.jpg,258,228,265,253,1
a0000000191.jpg,347,280,357,288,1
b0000000139.jpg,51,271,79,290,1
g0000000045.jpg,205,223,219,242,1
d0000000002.jpg,201,232,225,327,3
g0000000142.jpg,46,227,130,305,1
f0000000022.jpg,101,230,119,246,1
a0000000050.jpg,287,225,322,354,2
a0000000036.jpg,345,281,357,291,1
f0000000089.jpg,214,222,229,248,1
a0000000012.jpg,249,236,299,338,2
e0000000095.jpg,195,254,206,268,1
f0000000023.jpg,144,229,155,239,1
f0000000126.jpg,243,227,251,238,1
g0000000104.jpg,114,228,162,277,1
d0000000086.jpg,300,226,322,324,3
d0000000041.jpg,381,272,405,289,1
b0000000052.jpg,236,242,276,323,3
f0000000013.jpg,252,227,260,241,1
e0000000184.jpg,247,257,369,328,1
a0000000184.jpg,347,280,357,288,1
f0000000174.jpg,193,225,200,231,1
g0000000125.jpg,114,231,160,283,1
c0000000139.jpg,308,237,334,375,2
g0000000031.jpg,175,232,188,257,1
g0000000047.jpg,250,226,257,239,1
g0000000179.jpg,257,231,270,249,1
c0000000110.jpg,270,200,309,385,3
d0000000197.jpg,266,234,284,323,3
g0000000136.jpg,208,229,221,249,1
f0000000027.jpg,252,230,260,241,1
f0000000110.jpg,169,231,176,234,1
f0000000121.jpg,0,231,33,255,1
a0000000035.jpg,98,277,108,284,1
f0000000181.jpg,99,224,112,236,1
a0000000054.jpg,63,276,88,291,1
d0000000151.jpg,149,256,166,306,2
f0000000071.jpg,190,229,197,233,1
g0000000034.jpg,72,234,134,298,1
b0000000062.jpg,52,272,80,295,1
e0000000153.jpg,392,245,405,304,3
a0000000125.jpg,205,278,210,286,1
g0000000004.jpg,2,252,70,346,1
c0000000141.jpg,86,249,95,285,3
g0000000148.jpg,277,235,308,269,1
g0000000093.jpg,259,229,266,243,1
f0000000194.jpg,183,217,202,231,1
f0000000186.jpg,83,227,102,238,1
e0000000078.jpg,72,263,105,291,1
a0000000145.jpg,287,278,294,287,1
e0000000005.jpg,213,254,228,280,1
a0000000025.jpg,227,278,233,285,1
f0000000057.jpg,54,233,84,245,1
e0000000185.jpg,4,267,37,300,1
g0000000048.jpg,218,224,222,229,1
f0000000081.jpg,244,230,253,241,1
a0000000032.jpg,99,276,108,284,1
f0000000165.jpg,62,230,90,246,1
f0000000145.jpg,219,225,231,245,1
a0000000027.jpg,99,277,107,284,1
a0000000042.jpg,410,278,439,296,1
b0000000191.jpg,398,279,427,295,1
a0000000112.jpg,279,277,285,289,1
g0000000156.jpg,261,232,275,254,1
g0000000076.jpg,266,225,278,255,1
